RepositoryID;EventType;FinishedAt;Number;State;Result;Branch;Duration;CommitID;Message;StartedAt
1671056;push;2016-03-11T10:02:36Z;873;finished;1;experimental/travis_reorg;507;36563a9e5f97757d1adea9cbca00f306721e9d7e;"Flip back over to install-dep for now to call the makefile";2016-03-11T09:57:32Z
1671056;pull_request;2016-03-11T09:57:55Z;872;finished;None;master;262;16386085ebaa2de4f155ba12ddc26005aa78dd37;"Alright, now we should havethe branch name available";2016-03-11T09:54:01Z
1671056;push;2016-03-11T09:52:42Z;871;finished;None;experimental/travis_reorg;415;ced54b123ee40b61f635e10698271ac432570eda;"Alright, now we should havethe branch name available";2016-03-11T09:46:25Z
1671056;pull_request;2016-03-11T09:45:45Z;870;finished;None;master;162;fd79fe54c13da71edf3309213c62f32dc2e6f957;"Try to find the branch being worked on";2016-03-11T09:43:45Z
1671056;push;2016-03-11T09:44:14Z;869;finished;None;experimental/travis_reorg;175;4156a1c45b427d44cfd0a99243e6a5e1907099a8;"Try to find the branch being worked on";2016-03-11T09:41:57Z
1671056;pull_request;2016-03-11T09:14:31Z;868;finished;None;master;171;bdfd8de11e5eba1c369cfc9296dd075fb19367c5;"A bit more debugging on the curl issue";2016-03-11T09:12:43Z
1671056;push;2016-03-11T09:13:30Z;867;finished;None;experimental/travis_reorg;171;222799101995b59befd4872d1d57ad635cdc0f5f;"A bit more debugging on the curl issue";2016-03-11T09:12:43Z
1671056;pull_request;2016-03-11T09:06:03Z;866;finished;None;master;202;a1822cd8e9a5c9f85d61c7b9b8b8baa080d9cf0a;"Curl seems to be missing in the travis environement?";2016-03-11T09:03:03Z
1671056;push;2016-03-11T09:05:33Z;865;finished;1;experimental/travis_reorg;414;8f1174772df9022e8eaf8b7048a0b921d5dd590c;"Curl seems to be missing in the travis environement?";2016-03-11T09:03:01Z
1671056;pull_request;2016-03-11T08:52:32Z;864;finished;None;master;159;03126e43f91e6c342e3248ec0dbf5fe99d391d9e;"Merge branch 'experimental/travis_reorg' of https://github.com/Ensembl/ensembl into experimental/travis_reorg";2016-03-11T08:50:28Z
1671056;push;2016-03-11T08:52:51Z;863;finished;1;experimental/travis_reorg;415;41b99e7d4d07ca8da17a57c58c6dc019ef540171;"Merge branch 'experimental/travis_reorg' of https://github.com/Ensembl/ensembl into experimental/travis_reorg";2016-03-11T08:50:21Z
1671056;pull_request;2016-03-10T14:40:16Z;862;finished;None;master;4015;dc309fcd0208aec5316e18b4e030be8b01a6db60;"Patch for release 85 adding a confident_relationship flag to the closure table";2016-03-10T14:02:33Z
1671056;pull_request;2016-03-15T13:50:22Z;861;finished;None;master;1343;5084b79b9b0d4b5620a17ad2536de8dc2ce941a6;"Correct serializer behaviour, if an attribute for column 9 of the GFF serializer (the misc, everything column) contains an empty array in the feature structure, skip printing the attribute rather than attribute=ARRAY(0xABCD)";2016-03-15T13:44:38Z
1671056;push;2016-03-10T14:10:39Z;860;finished;None;ENSCORESW-1690;4123;346a73e3eba3e46418e67173d1c362bd5683433f;"Correct serializer behaviour, if an attribute for column 9 of the GFF serializer (the misc, everything column) contains an empty array in the feature structure, skip printing the attribute rather than attribute=ARRAY(0xABCD)";2016-03-10T13:46:50Z
1671056;push;2016-03-02T15:08:04Z;859;finished;0;master;2309;1a7eafc50831cfa7bc447039c54cd1c86fbc1284;"Merge pull request #123 from james-monkeyshines/master  Configuration to allow alignments to be exported to GFF";2016-03-02T14:47:50Z
1671056;pull_request;2016-03-02T13:45:45Z;858;finished;0;master;2320;16be9b49295ee3c4704034c07deda0db575cf80f;"Allow feature boundaries to be retrieved for DNA and protein alignments (this bit of code only appears to be called when handling circular chromosomes)";2016-03-02T13:26:08Z
1671056;push;2016-02-25T15:39:22Z;857;finished;0;release/84;2338;a9d81b5bda52e23eb14ed7effc6ea18f138b3722;"store master xref where available";2016-02-25T15:19:10Z
1671056;push;2016-02-25T14:56:51Z;856;finished;0;master;2217;a9d81b5bda52e23eb14ed7effc6ea18f138b3722;"store master xref where available";2016-02-25T14:33:31Z
1671056;push;2016-02-25T14:49:07Z;855;finished;0;experimental/zebrafish_xref;2202;ae1dbdedaf7dd569c66c40d28b0bfec5f1112789;"retir goslim_goa xrefs";2016-02-25T14:29:10Z
1671056;push;2016-02-25T10:34:11Z;854;finished;0;master;2304;13c2361586871ada7ec6521a2c96c6acc0f6cdff;"Merge pull request #122 from at7/at7_84/minor_updates_deprecation  At7 84/minor updates deprecation";2016-02-25T10:11:26Z
1671056;push;2016-02-25T10:20:21Z;853;finished;0;master;2261;d8db0bf942dbb2a6d895da29a09463ae017886e2;"Merge pull request #120 from ens-ma7/ridwan-pull   added MKG in location validation";2016-02-25T09:59:45Z
1671056;push;2016-02-24T12:04:25Z;852;finished;0;ENSCORESW-1661;2343;f6cb0afe70d93022bd68327bffd051afa33922e7;"Patch for release 85 adding a confident_relationship flag to the closure table";2016-02-24T11:44:29Z
1671056;push;2016-02-24T09:29:16Z;851;finished;0;master;1995;2962c34a9d1196795e975184f2781b2ccb7aca16;"Merge pull request #117 from dbolser-ebi/master  nasty way to make versions unique";2016-02-24T09:11:14Z
1671056;pull_request;2016-02-23T17:27:46Z;850;finished;0;master;2201;931e60fc01882ce355d9eb91d739e8b973fadcc7;"A nicer way provided by Andy Y  See https://github.com/Ensembl/ensembl/pull/117";2016-02-23T17:04:32Z
1671056;pull_request;2016-02-23T17:20:29Z;849;finished;0;master;2239;7f9f7d793220119a5e4dd247d1ff15247d75e744;"Add get_by_strain";2016-02-23T16:57:04Z
1671056;pull_request;2016-02-23T17:13:22Z;848;finished;0;master;2137;137223c5623c4e0207afd41f472af6f575d7a7b0;"A nicer way provided by Andy Y  See https://github.com/Ensembl/ensembl/pull/117";2016-02-23T16:54:36Z
1671056;push;2016-02-23T15:33:45Z;847;finished;0;master;2435;bc8020f6e98cd64b0aab9edf1017cb2d921729c4;"Merge pull request #121 from at7/at7_84/strain_slice_adaptor  Import deprecate method";2016-02-23T15:13:10Z
1671056;pull_request;2016-02-23T14:57:15Z;846;finished;0;master;2365;747776f4d9c7817f9901f689c39c5ba82649262f;"deprecate get_by_strain";2016-02-23T14:37:33Z
1671056;pull_request;2016-02-23T11:48:58Z;845;finished;1;master;2293;31709e11fb8161f4493a51bb3226c0e34857b2dc;"return Variation Strain Slice";2016-02-23T11:29:21Z
1671056;pull_request;2016-02-23T11:27:00Z;844;finished;0;master;2223;9741104d15cd66b1fbb41e62ab5000f54cd39eff;"Switch to variation StrainSliceAdaptor";2016-02-23T11:05:14Z
1671056;pull_request;2016-02-23T10:52:29Z;843;finished;0;master;2145;9741104d15cd66b1fbb41e62ab5000f54cd39eff;"Import deprecate method";2016-02-23T10:32:51Z
1671056;pull_request;2016-02-19T15:12:03Z;842;finished;0;master;2313;cdb42a14deddc487ad69cf1bf34956559f8b6e88;" added MKG in location validation";2016-02-19T14:49:29Z
1671056;push;2016-02-19T11:26:27Z;841;finished;0;master;2170;ece5218f3342b8c59b596d4e71565dd5f4506823;"Merge pull request #114 from markmcdowall/patch-1  Update DBEntryAdaptor.pm";2016-02-19T11:07:38Z
1671056;pull_request;2016-02-19T10:32:09Z;840;finished;0;master;2593;657cc891b5de5719ee9dab631fdcac6ac633f20e;"Defined the table in teh last_insert_id request";2016-02-19T10:09:43Z
1671056;pull_request;2016-02-19T09:52:32Z;839;finished;1;master;2259;5c1878bc48806cb168cd2d08bd4a59c52eb0626e;"Fixed the insert so that it is able to handle descriptions and should be safe with SQLite";2016-02-19T09:32:25Z
1671056;pull_request;2016-02-19T09:32:30Z;838;finished;1;master;2171;486447afae47ecd41f81de82451dcdcbeeb596c5;"Modified the position and the tables in teh hide function to reflect only those that are changed";2016-02-19T09:12:39Z
1671056;pull_request;2016-02-19T09:22:34Z;837;finished;1;master;2165;f185baa455fa5a74c62d608311088fb77b493757;"Added the restore function";2016-02-19T09:03:01Z
1671056;pull_request;2016-02-19T08:37:30Z;836;finished;1;master;2306;3dbb13f48d07808394c3788b8a37c2ebfca2482b;"Added a hide and restore so thaqt future tests do not fail";2016-02-19T08:16:21Z
1671056;pull_request;2016-02-18T16:56:17Z;835;finished;1;master;2014;a975df779154e5710a187e8af22836ca21a1de07;"Modified the checks for whether the xrefs are stored to identify if the dbID parameter is present, otherwise the xref gets stored.";2016-02-18T16:39:06Z
1671056;pull_request;2016-02-18T16:12:34Z;834;finished;1;master;2441;33cf1d225c0447d3e612d98813414d6d37a66122;"Tests for associated_xrefs";2016-02-18T15:52:10Z
1671056;push;2016-02-17T10:29:50Z;833;finished;0;master;1984;a19f13fdfc9cb7cd1009328f293e9a9d70e00862;"Merge pull request #119 from at7/feature_84/test_var_methods  Feature 84/test var methods";2016-02-17T10:11:58Z
1671056;pull_request;2016-02-17T10:08:04Z;832;finished;0;master;2186;bbfa16b228c240f4918202efbe0e75b0da089965;"dummy table definition";2016-02-17T09:48:38Z
1671056;pull_request;2016-02-17T09:51:39Z;831;finished;1;master;2007;f81296c54bee00df1abd583bca3e710c303ca97b;"Correct key string length";2016-02-17T09:33:16Z
1671056;pull_request;2016-02-16T11:20:13Z;830;finished;1;master;1857;f4f99c835b1cfc737e85ef71fef6f49f8c28afdf;"Remove AUTO_INCREMENTs";2016-02-16T11:04:12Z
1671056;pull_request;2016-02-16T10:55:13Z;829;finished;1;master;2185;9f392c87b83aeeb128543b2cb4441b60d5a77163;"Exclude sliceVariation.t from sqlite tests";2016-02-16T10:31:35Z
1671056;pull_request;2016-02-15T14:13:17Z;828;finished;1;master;2159;c098b7e834a2cf74f990dc35fb0ae1a7d6ad8926;"Update regex for catching dependencies on other APIs to exclude deprecate messages.";2016-02-15T13:54:26Z
1671056;pull_request;2016-02-12T18:17:53Z;827;finished;1;master;2327;c309474afea1a685a77c9370cfd74aee9e211db4;"update table definitions";2016-02-12T17:54:50Z
1671056;pull_request;2016-02-12T17:37:35Z;826;finished;1;master;1620;d9b6c4b9cc9b6b31b04fcb098c5e91284e1fb41a;"add new human variation test database";2016-02-12T17:24:21Z
1671056;push;2016-02-12T10:44:36Z;825;finished;0;master;2113;701d878e117f62db987f1e2c8e3195a93240a672;"Merge pull request #100 from willmclaren/master  Fix for sub_Slice when slice->start is <1";2016-02-12T10:24:56Z
1671056;pull_request;2016-02-12T10:05:22Z;824;finished;0;master;2059;657cc8d7497fef67181e081dee63b04a6def299f;"given sub_Slice coords should be slice-relative, not seq_region-relative";2016-02-12T09:47:13Z
1671056;pull_request;2016-02-12T09:30:22Z;823;finished;None;master;108;09615a6f5e5aed517db690a356505a3538ddc4f3;"skipping tests in the wrong db setup (mysql vs sqlite)";2016-02-12T09:27:46Z
1671056;push;2016-02-24T21:38:30Z;822;finished;None;experimental/travis_reorg;2033;90d76e9893a64fec7f116d7b91e2c5ee0da6695a;"skipping tests in the wrong db setup (mysql vs sqlite)";2016-02-24T21:19:47Z
1671056;pull_request;2016-02-11T17:01:59Z;821;finished;None;master;154;6b03fa88053381fa7003b8df187d849232fb5bb1;"Naming convention, sqlite capitalization was inconsistent";2016-02-11T16:58:47Z
1671056;push;2016-02-11T17:04:43Z;820;finished;None;experimental/travis_reorg;1151;2ccc53dff3cde10b2b706440e9fd88c9c909c615;"Naming convention, sqlite capitalization was inconsistent";2016-02-11T16:58:47Z
1671056;push;2016-02-11T16:06:51Z;819;finished;None;experimental/travis_reorg;1310;4924a68aaf8aede4a1d52534a7dee3d491c91d01;"- Fixed ensembl-test harness issue - Also trying to use the TRAVIS_BRANCH to properly get the bootstrap script";2016-02-11T15:58:04Z
1671056;pull_request;2016-02-11T15:56:57Z;818;finished;None;master;111;369e1e814b4ef2d5268ce78ce1ee98ac04f608a4;"- Fixed ensembl-test harness issue - Also trying to use the TRAVIS_BRANCH to properly get the bootstrap script";2016-02-11T15:52:09Z
1671056;pull_request;2016-02-11T15:54:14Z;817;finished;None;master;889;fdfec6c7ead2aa9c07cc3f8bea0e992ca0efdf5f;"Use master release for installings dependencies";2016-02-11T15:49:55Z
1671056;push;2016-02-11T15:45:17Z;816;finished;None;experimental/travis_reorg;1021;4de3a03ceee3203147f1fb62c571b452deb0d8c6;"Use master release for installings dependencies";2016-02-11T15:40:02Z
1671056;pull_request;2016-02-11T15:36:52Z;815;finished;None;master;685;a10a014d033bd9acc205d04e06e0b152a5ca323a;"- Stripped down travis that uses a generic harness that isn't tied to travis, but just configured by the travis.yml instead";2016-02-11T15:29:07Z
1671056;push;2016-02-11T15:31:52Z;814;finished;None;experimental/travis_reorg;657;de7d365819d165207a29dcc9b4921d34fa61a47e;"- Stripped down travis that uses a generic harness that isn't tied to travis, but just configured by the travis.yml instead";2016-02-11T15:28:56Z
1671056;pull_request;2016-02-10T13:49:10Z;813;finished;0;master;2079;5df89923b63e6418c6952c6712ce96e8e863fc95;"ENSDIR points to .. by default, making things a little prettier";2016-02-10T13:24:32Z
1671056;push;2016-02-10T13:43:04Z;812;finished;0;experimental/travis_reorg;2138;7ec79c5c7cf4a9e7fe2fd153778cc663c2272a8d;"ENSDIR points to .. by default, making things a little prettier";2016-02-10T13:24:32Z
1671056;pull_request;2016-02-10T12:02:18Z;811;finished;1;master;434;e1e471f19f591eb2c10f0bf1224aa299ee8de306;"Temporary debugging output";2016-02-10T11:58:25Z
1671056;push;2016-02-10T12:00:38Z;810;finished;1;experimental/travis_reorg;444;0049672a2a6796c64f841ba52ff2559d2c0c5580;"Temporary debugging output";2016-02-10T11:58:25Z
1671056;pull_request;2016-02-10T11:53:16Z;809;finished;1;master;392;48b2017e4bc1a7ea73cead7731e63b4d1cc37c5c;"Allow specifying of a deep clone of the repositories";2016-02-10T11:49:58Z
1671056;push;2016-02-10T11:51:40Z;808;finished;1;experimental/travis_reorg;419;506483a1a3c686ac2ffe765ec08d40be3bbd2865;"Allow specifying of a deep clone of the repositories";2016-02-10T11:48:13Z
1671056;pull_request;2016-02-10T11:35:54Z;807;finished;1;master;407;e1019ec7bb615ac355d7b643ca17acb828fc30e6;"- Bootstrap installer for ensembl repositories - activate to automatically configure perl and bin paths for an installation - prototype installing dependencies separate from .travis.yml";2016-02-10T11:32:14Z
1671056;push;2016-02-10T11:34:10Z;806;finished;1;experimental/travis_reorg;420;cd7a63d95b4d2cb9ac6388c435b5d110c4e1c070;"- Bootstrap installer for ensembl repositories - activate to automatically configure perl and bin paths for an installation - prototype installing dependencies separate from .travis.yml";2016-02-10T11:32:14Z
1671056;push;2016-02-08T17:53:41Z;805;finished;0;experimental/zebrafish_xref;2305;91feda5bd1b2cfaba886df1c8bb2c30c361368af;"remove and add all ensembl id mappings in one go";2016-02-08T17:30:11Z
1671056;pull_request;2016-02-05T17:12:42Z;804;finished;0;master;2311;4a5a0d2591979a5cff35796aaa2419c6e2418e5c;"Travis reorg so that ensembl-* and bioperl repositories are one level higher, even with ensembl, as in the standard install";2016-02-05T16:50:55Z
1671056;push;2016-02-05T16:56:23Z;803;finished;0;experimental/travis_reorg;2275;9cdb98f2998d0160a5311e38d71b6268b597fd1e;"Travis reorg so that ensembl-* and bioperl repositories are one level higher, even with ensembl, as in the standard install";2016-02-05T16:36:08Z
1671056;push;2016-02-05T16:42:37Z;802;finished;0;experimental/travis_reorg;2199;226cdb1dab9d07bf00d5e9a388dcdf81705de10c;"swap current dir";2016-02-05T16:22:04Z
1671056;push;2016-02-05T16:20:32Z;801;finished;1;experimental/travis_reorg;1002;cfbc556aaf36938546c0cdd1dc9699c1db9aae3e;"pop back to the previous working directory";2016-02-05T16:14:29Z
1671056;push;2016-02-05T15:54:13Z;800;finished;None;experimental/travis_reorg;199;3902b7d07f37d9e482ec2190b407a98d1acb5c8e;"forgot a dir change";2016-02-05T15:52:55Z
1671056;push;2016-02-05T11:36:44Z;799;finished;0;experimental/zebrafish_xref;2281;3f050f75264c5536e7beeb0d20408b1065af7b28;"Super-tidying commit. Eliminate unnamed statement handle, don't pass fruitless object types, add some comments, change some others, collapse some code into neater forms";2016-02-05T11:14:53Z
1671056;push;2016-02-05T11:04:18Z;798;finished;0;experimental/zebrafish_xref;2030;9e5275ee45ab2342c08e553c51afbf47a51ecb96;"How did this not get caught by warnings or strict?";2016-02-05T10:45:28Z
1671056;push;2016-02-04T17:45:02Z;797;finished;0;experimental/zebrafish_xref;1986;e02cfa3d0cc235df42672d6e0942f90712a2e836;"Old xref connections should not be typed by the new master xref. Generate type mappings for both sets explicitly.";2016-02-04T17:31:13Z
1671056;pull_request;2016-02-04T14:02:52Z;796;finished;0;master;2003;472068f30f17057a0207451cfd54f844dc592929;"nasty way to make versions unique  could be done better I'm sure";2016-02-04T13:44:11Z
1671056;push;2016-02-04T13:57:19Z;795;finished;0;master;2009;23cd518bc5e40217a743b0d677256723249f5431;"Merge pull request #116 from muffato/feature_species  Use Feature::species() as the only source for species name";2016-02-04T13:39:20Z
1671056;pull_request;2016-02-04T12:35:46Z;794;finished;0;master;2111;3dbdfbc83746bddad4a905b379904213e7d747a1;"Use Feature::species() as the only source for species name";2016-02-04T12:16:28Z
1671056;push;2016-02-03T18:33:28Z;793;finished;0;experimental/zebrafish_xref;1907;2e7319671de9fd7a012a08e958f02cc657db11b9;"....and fix the mistakes.";2016-02-03T18:15:42Z
1671056;push;2016-02-03T18:19:57Z;792;finished;0;experimental/zebrafish_xref;1883;d23fcc512802a1f9380f067854965e766e60d49b;"Put all object types of ensembl IDs needed for a process_dependents() call into a hash. Query that every time a type is required, instead of trusting the calling code type.";2016-02-03T18:02:26Z
1671056;push;2016-02-03T12:09:20Z;791;finished;0;experimental/zebrafish_xref;1935;5385d1fb9791723694fd3091413598b4a7902e1a;"Fix DBI usage mistake";2016-02-03T11:51:01Z
1671056;push;2016-02-02T17:59:43Z;790;finished;0;experimental/zebrafish_xref;2153;56f74e8bcf9ff6c1fa808156af6a720ccdffd26c;"Introduce ensembl type for new xrefs, such that the new ensembl ids object_xrefs are not required to share object type with the original master xref";2016-02-02T17:39:28Z
1671056;push;2016-02-01T13:28:08Z;789;finished;0;experimental/zebrafish_xref;2094;225ad06969eb21fb7bd63ce8f1ff920c5360634d;"Attempt to improve performance of ProcessPrioritys (sic)";2016-02-01T13:07:25Z
1671056;push;2016-01-29T16:52:49Z;788;finished;0;master;1992;362e2f7dd1bfb748e09e14663f8066da876b8e7d;"Update bioperl version to 1.6.1";2016-01-29T16:33:52Z
1671056;push;2016-01-29T16:35:26Z;787;finished;1;master;1328;72dec38d88a607f90cba229a60c98a0703fc32f7;"- Added whitespace back in to .travis.yml - Modified harness to use $ENSDIR as the root dir if available";2016-01-29T16:25:42Z
1671056;push;2016-01-28T10:31:31Z;786;finished;0;experimental/zebrafish_xref;2021;dc0455d67388ecec08c5bec8bfb3a06554caa169;"Add lookup for current xref object type for each iteration. Also syntax fixes, cleanup, and commenting.";2016-01-28T10:13:34Z
1671056;push;2016-01-27T17:28:41Z;785;finished;0;experimental/zebrafish_xref;1943;03dd9a1f9387b255b2aa94e4a10b55c87a03ec1f;"Refactor process_dependents() to give me a good starting position to make changes.";2016-01-27T17:11:51Z
1671056;push;2016-01-26T16:37:48Z;784;finished;0;master;2034;c5fd789608628812a19f439738f4b3d775df0c7d;"Merge pull request #112 from ckongEbi/master  Update insert sql for protein_feature to avoid duplicate unique keys";2016-01-26T16:19:16Z
1671056;push;2016-01-26T16:14:41Z;783;finished;0;master;2077;45a08cb5ca4a1520ab6616f03f09930ebf17800c;"Merge pull request #115 from Ensembl/feature/newlocationparser  Support g. in a location string and some comments";2016-01-26T15:54:09Z
1671056;pull_request;2016-01-26T15:01:08Z;782;finished;0;master;2313;72f2c78eba7c453e193f3992f849001552155f43;"Support g. in a location string and some comments  Extending support so locations like X:g.1-10 are parsed as a genomic coordinate. Also added some comments as the regular expressions are slightly cryptic.";2016-01-26T14:37:43Z
1671056;push;2016-01-26T14:32:30Z;781;finished;0;feature/newlocationparser;2089;5b373bad5693994330a1fd6b212c981be85bea1d;"Support g. in a location string and some comments  Extending support so locations like X:g.1-10 are parsed as a genomic coordinate. Also added some comments as the regular expressions are slightly cryptic.";2016-01-26T14:13:25Z
1671056;push;2016-01-25T17:42:39Z;780;finished;0;master;2204;42c3fe516a7e99bfb515a5cc86ffd7ce8cca6b82;"Pathed entries should have a leading /  If you need to explicitly exclude a file it should be pathed directly to the file. Otherwise you will ignore any occurance of the path in your source tree. Chances of this one causing a problem are low but it's something to be aware of";2016-01-25T17:19:57Z
1671056;push;2016-01-22T11:53:30Z;779;finished;0;master;2034;8255812a5eee2040be8e3fe057d0ec548f578581;"Merge pull request #113 from danstaines/master  Make stable_id version nullable";2016-01-22T11:35:08Z
1671056;pull_request;2016-01-22T11:43:10Z;778;finished;0;master;2214;2cf5b34739d7344626500fd829fe9f17f2416307;"Update DBEntryAdaptor.pm  Added an extra check onto the condition type in the API as there are some strings that have the text value '0'. These were then getting returned to the user via the API as ''.";2016-01-22T11:24:33Z
1671056;pull_request;2016-01-21T20:31:51Z;777;finished;0;master;2032;e9183d21d900dcf825ecd8e3117f8452d0b566dd;"Make version nullable for gene, transcript, translation, exon, operon and operon_transcript";2016-01-21T20:13:17Z
1671056;pull_request;2016-01-18T14:31:33Z;776;finished;0;master;2213;6a52942418124651ceb433c46b5bb6f628c269e3;"To support insert ignore for different database drivers";2016-01-18T14:09:10Z
1671056;pull_request;2016-01-18T13:58:11Z;775;finished;1;master;1936;3ff3a2cc0496e5e5da57805bffcdb766c03dbe19;"Update insert sql for protein_feature to avoid duplicate unique keys";2016-01-18T13:41:02Z
1671056;push;2016-01-18T13:46:56Z;774;finished;0;master;2347;f2ef3272710f3b1017c2751c3480441d8ba8ffac;"use custom-specified otherf database correctly";2016-01-18T13:24:48Z
1671056;push;2016-01-15T13:59:53Z;773;finished;0;master;2096;1d32e4052847f575e90a9be21faca6b5d88b3635;"script needed for ccds mappings";2016-01-15T13:39:44Z
1671056;push;2016-01-15T11:51:56Z;772;finished;0;master;1982;73dfd61c17ff97103609b73c0b14a4dafd3062a2;"do not commit populate_metadata file";2016-01-15T11:30:12Z
1671056;push;2016-01-15T11:47:40Z;771;finished;0;master;2072;91025e561a410b13a8bceeea1e0f1054ba824bfa;"file is generated by xref_config2sql script";2016-01-15T11:28:13Z
1671056;push;2016-01-12T15:25:44Z;770;finished;1;experimental/htslibfasta;2415;044492d606a9f536beafa60dcee0709a3c12c7cd;"Adding in code for htslib based fasta files. Should not be live yet. We need the htslib bindings in place first";2016-01-12T14:59:51Z
1671056;push;2016-01-12T13:03:06Z;769;finished;0;master;1986;906928737ef5d6873b6956ce0e13295b82455506;"Merge pull request #111 from khowe/master  Looks ok to me, thanks";2016-01-12T12:43:10Z
1671056;pull_request;2016-01-12T12:32:12Z;768;finished;0;master;2154;c9da4934a292cc2afbe5bf1149f7fc4c40ae47b2;"Updated copyright to 2016";2016-01-12T12:11:59Z
1671056;pull_request;2016-01-12T12:09:25Z;767;finished;0;master;1931;55f87a232e82586c757fc307f59b87a876b0e013;"New mapping parameters for WormBase/ParaSite mapping";2016-01-12T11:50:52Z
1671056;push;2016-01-12T11:48:47Z;766;finished;0;master;2464;4221672b9c6a280e9ac797b1cfbbf1a42234f3fc;"Merge pull request #110 from Ensembl/ENSCORESW-1633  Allow a seq_region_name of 0 to be returned from Slice, and do a litt…";2016-01-12T11:22:24Z
1671056;push;2016-01-11T16:13:06Z;765;finished;0;master;2129;284651e9f0c3e347b6a682e2417bc682ff6a50f4;"Correct schema version.";2016-01-11T15:52:51Z
1671056;push;2016-01-11T14:45:57Z;764;finished;0;ENSCORESW-1633;1991;3c53ce4312e98ce13cbdd813d5c5fa5efca7ed4b;"0 == undef, change the extra safety test to compare against an empty string...";2016-01-11T14:22:46Z
1671056;pull_request;2016-01-11T14:43:07Z;763;finished;0;master;2109;51fad66d65d0bdfc600e734833e035fb94cb5a0c;"0 == undef, change the extra safety test to compare against an empty string...";2016-01-11T14:22:44Z
1671056;pull_request;2016-01-11T14:14:08Z;762;finished;1;master;2016;7363c1d48bddeef8590c8014fd603ea42e3efb5f;"Allow a seq_region_name of 0 to be returned from Slice, and do a little test to ensure we can create a Slice with name 0.";2016-01-11T13:52:13Z
1671056;push;2016-01-11T14:10:02Z;761;finished;1;ENSCORESW-1633;2387;2f7451bf3a2c9a92c93f5b9e6d0d84e5c54ace6a;"Allow a seq_region_name of 0 to be returned from Slice, and do a little test to ensure we can create a Slice with name 0.";2016-01-11T13:50:31Z
1671056;push;2016-01-08T16:58:42Z;760;finished;0;master;2018;739ade94cba0f4ab205357e309bc6efbfcf85f76;"ENSCORESW-1557: use versioned stable id for sequence dumps";2016-01-08T16:39:41Z
1671056;push;2016-01-08T16:20:40Z;759;finished;0;master;1979;7ca4367845e810ba5874d42523759e551e92cda1;"Merge pull request #109 from Ensembl/ENSCORESW-1381  Jira ENSCORESW-1381";2016-01-08T16:01:40Z
1671056;push;2016-01-07T10:57:50Z;758;finished;0;master;2111;be0f20844ce33dbe02797b3267e9964d42f62fd2;"Merge remote-tracking branch 'origin/master'";2016-01-07T10:38:33Z
1671056;push;2016-01-05T09:39:16Z;757;finished;0;master;2160;3b7460603383d6e840cf76621f076a381706b614;"new RGD ftp url";2016-01-05T09:19:44Z
1671056;push;2016-01-04T15:16:14Z;756;finished;0;master;2361;872f0024b4dcdd701d3518812a37c9096ff609f4;"Update CONTRIBUTING.md";2016-01-04T14:55:57Z
1671056;push;2016-01-04T14:49:01Z;755;finished;0;master;2190;7de96eeeea4e37176d86d54ca077533e5bcdd78b;"annual copyright update";2016-01-04T14:28:06Z
1671056;pull_request;2015-12-18T11:58:01Z;754;finished;0;master;1924;a8e423f356d0c143a4b7b6abeafecbaea27ea286;"Type in test.";2015-12-18T11:37:57Z
1671056;push;2015-12-18T11:52:38Z;753;finished;0;ENSCORESW-1381;1847;62a3758a97c10561d1bf0f70cf377ed4a6770cb9;"Type in test.";2015-12-18T11:35:29Z
1671056;pull_request;2015-12-18T11:35:31Z;752;finished;None;master;1306;b464a36cc0f2b3d60a0c0d045e96f6943ec9bf9c;"Jira ENSCORESW-1381 stable_id_version setter/getter for core object types, sets stable_id with a . delimited version or fetches stable_id with .version concatonated (if version is set)";2015-12-18T11:22:36Z
1671056;push;2015-12-18T11:37:45Z;751;finished;1;ENSCORESW-1381;1971;34be976363a8463b5db54580e69e02c81af78b8d;"Jira ENSCORESW-1381 stable_id_version setter/getter for core object types, sets stable_id with a . delimited version or fetches stable_id with .version concatonated (if version is set)";2015-12-18T11:21:16Z
1671056;push;2015-12-15T11:17:41Z;750;finished;0;master;2113;7d31441618f72ca23e169e9c8c1b92327e71261b;"using correct grammar";2015-12-15T10:58:29Z
1671056;push;2015-12-14T14:30:49Z;749;finished;0;master;2050;6652a1c5aeb63dd72c77b6e39bc50e8a8df19a70;"remove empty data files";2015-12-14T14:09:47Z
1671056;push;2015-12-14T14:23:18Z;748;finished;0;master;2115;b7331eddcad60e730c3f61b59dc62ca3472b7617;"ENSCORESW-1621: unified table.sql file for core dbs";2015-12-14T14:05:05Z
1671056;push;2015-12-11T17:44:46Z;747;finished;0;master;2015;34f5699bf3e02aeab19b3a9ead02c172780dc5c6;"ENSCORESW-1596: longer synonym column";2015-12-11T17:25:56Z
1671056;push;2015-12-11T09:42:21Z;746;finished;0;master;1889;c7c638652082614bb12c103879a66a56f8b0b2ac;"Merge pull request #105 from Ensembl/ENSCORESW-1381  Enscoresw 1381";2015-12-11T09:19:27Z
1671056;push;2015-12-11T09:33:02Z;745;finished;0;master;1890;1183566ccc88ee466d236754b4eacf257e63d45e;"Merge pull request #104 from ckongEbi/master  To use dbprimary_acc instead of display_id;Fix GO source duplication";2015-12-11T09:13:46Z
